all_one_like,candidate,candidate_category,compression_ratio,family,fiber_too_small,identity_like,label_entropy,mean_fiber_size,num_macro,num_micro,pair_id,quotient_gate_pass,singleton_fraction,variant,world_seed
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,29,1,0.0,lure,129
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.143386854257352,85.75,4,343,29,1,0.0,lure,129
0,viability_signature,THEORY_INFORMED,0.11078717201166181,B,0,0,3.233611604632387,9.026315789473685,38,343,29,1,0.18421052631578946,lure,129
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3918935194885484,68.6,5,343,29,1,0.0,lure,129
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8960398913530387,42.875,8,343,29,1,0.0,lure,129
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4058938034296555,26.384615384615383,13,343,29,1,0.0,lure,129
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8793765798137483,16.333333333333332,21,343,29,1,0.0,lure,129
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3918935194885484,68.6,5,343,29,1,0.0,lure,129
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8935124661313336,42.875,8,343,29,1,0.0,lure,129
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4254587534724794,26.384615384615383,13,343,29,1,0.0,lure,129
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8721165296362723,16.333333333333332,21,343,29,1,0.0,lure,129
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,5.837730447165968,1.0,343,343,13,0,1.0,budget,213
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,C,0,0,0.0,343.0,1,343,13,0,0.0,budget,213
0,random_k,ADVERSARIAL,0.037900874635568516,C,0,0,2.5474283393851116,26.384615384615383,13,343,13,1,0.0,budget,213
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,C,0,0,3.5259755701090882,10.088235294117647,34,343,13,1,0.0,budget,213
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,C,0,0,0.6921906413097776,171.5,2,343,13,1,0.0,budget,213
0,checkerboard,ADVERSARIAL,0.0058309037900874635,C,0,0,0.6929389195380611,171.5,2,343,13,1,0.0,budget,213
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,C,0,0,1.3070968445368445,85.75,4,343,13,1,0.0,budget,213
0,viability_signature,THEORY_INFORMED,0.08454810495626822,C,0,0,2.729568133122741,11.827586206896552,29,343,13,1,0.13793103448275862,budget,213
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.564881775263105,68.6,5,343,13,1,0.0,budget,213
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9329332961042147,42.875,8,343,13,1,0.0,budget,213
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.3028904920725815,26.384615384615383,13,343,13,1,0.0,budget,213
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.7703605535268485,16.333333333333332,21,343,13,1,0.0,budget,213
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.5676942064472292,68.6,5,343,13,1,0.0,budget,213
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9171485057841022,42.875,8,343,13,1,0.0,budget,213
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.4046031844540234,26.384615384615383,13,343,13,1,0.0,budget,213
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8243296830635045,16.333333333333332,21,343,13,1,0.0,budget,213
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,5.837730447165968,1.0,343,343,9,0,1.0,budget,209
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,C,0,0,0.0,343.0,1,343,9,0,0.0,budget,209
0,random_k,ADVERSARIAL,0.037900874635568516,C,0,0,2.5467427926551798,26.384615384615383,13,343,9,1,0.0,budget,209
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,C,0,0,3.5259755701090882,10.088235294117647,34,343,9,1,0.0,budget,209
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,C,0,0,0.6885118403597776,171.5,2,343,9,1,0.0,budget,209
0,checkerboard,ADVERSARIAL,0.0058309037900874635,C,0,0,0.6929389195380611,171.5,2,343,9,1,0.0,budget,209
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,C,0,0,1.2732460809018695,85.75,4,343,9,1,0.0,budget,209
0,viability_signature,THEORY_INFORMED,0.07871720116618076,C,0,0,2.674158652511061,12.703703703703704,27,343,9,1,0.07407407407407407,budget,209
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.573501071547677,68.6,5,343,9,1,0.0,budget,209
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9260097906581741,42.875,8,343,9,1,0.0,budget,209
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.247399058802438,26.384615384615383,13,343,9,1,0.0,budget,209
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8129332985708144,16.333333333333332,21,343,9,1,0.0,budget,209
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.5729580568286678,68.6,5,343,9,1,0.0,budget,209
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9163731931709949,42.875,8,343,9,1,0.0,budget,209
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.316660819230456,26.384615384615383,13,343,9,1,0.0,budget,209
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8519861358047245,16.333333333333332,21,343,9,1,0.0,budget,209
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,5.837730447165968,1.0,343,343,15,0,1.0,budget,215
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,C,0,0,0.0,343.0,1,343,15,0,0.0,budget,215
0,random_k,ADVERSARIAL,0.037900874635568516,C,0,0,2.548038119719667,26.384615384615383,13,343,15,1,0.0,budget,215
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,C,0,0,3.5259755701090882,10.088235294117647,34,343,15,1,0.0,budget,215
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,C,0,0,0.6885118403597776,171.5,2,343,15,1,0.0,budget,215
0,checkerboard,ADVERSARIAL,0.0058309037900874635,C,0,0,0.6929389195380611,171.5,2,343,15,1,0.0,budget,215
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,C,0,0,1.3101272231567536,85.75,4,343,15,1,0.0,budget,215
0,viability_signature,THEORY_INFORMED,0.06705539358600583,C,0,0,2.5256942304592966,14.91304347826087,23,343,15,1,0.043478260869565216,budget,215
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.5331625798294666,68.6,5,343,15,1,0.0,budget,215
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9199461594680725,42.875,8,343,15,1,0.0,budget,215
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.3551998558046425,26.384615384615383,13,343,15,1,0.0,budget,215
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8355360907125764,16.333333333333332,21,343,15,1,0.0,budget,215
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.5322098912039714,68.6,5,343,15,1,0.0,budget,215
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9098251079731572,42.875,8,343,15,1,0.0,budget,215
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.406004483638869,26.384615384615383,13,343,15,1,0.0,budget,215
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8634342561967294,16.333333333333332,21,343,15,1,0.0,budget,215
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,6.340359303727763,1.0,567,567,8,0,1.0,budget,208
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,C,0,0,0.0,567.0,1,567,8,0,0.0,budget,208
0,random_k,ADVERSARIAL,0.02292768959435626,C,0,0,2.5559823381607503,43.61538461538461,13,567,8,1,0.0,budget,208
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,C,0,0,3.5234439856557835,16.676470588235293,34,567,8,1,0.0,budget,208
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,C,0,0,0.6916518271479905,283.5,2,567,8,1,0.0,budget,208
0,checkerboard,ADVERSARIAL,0.003527336860670194,C,0,0,0.6930709707288083,283.5,2,567,8,1,0.0,budget,208
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,C,0,0,1.354801343980339,141.75,4,567,8,1,0.0,budget,208
0,viability_signature,THEORY_INFORMED,0.06172839506172839,C,0,0,2.6492455108652866,16.2,35,567,8,1,0.17142857142857143,budget,208
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4111865233554768,113.4,5,567,8,1,0.0,budget,208
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.8923025011100603,70.875,8,567,8,1,0.0,budget,208
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.2979944953121803,43.61538461538461,13,567,8,1,0.0,budget,208
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.8223119956863103,27.0,21,567,8,1,0.0,budget,208
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4102365188547406,113.4,5,567,8,1,0.0,budget,208
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.886547305636148,70.875,8,567,8,1,0.0,budget,208
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.3012382545909635,43.61538461538461,13,567,8,1,0.0,budget,208
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.7063082457563374,27.0,21,567,8,1,0.0,budget,208
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,28,0,1.0,lure,128
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,28,0,0.0,lure,128
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.5587906622531835,43.61538461538461,13,567,28,1,0.0,lure,128
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,28,1,0.0,lure,128
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.693145625295973,283.5,2,567,28,1,0.0,lure,128
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,28,1,0.0,lure,128
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,B,0,0,1.3049641772009088,141.75,4,567,28,1,0.0,lure,128
0,viability_signature,THEORY_INFORMED,0.07760141093474426,B,0,0,3.157754578689845,12.886363636363637,44,567,28,1,0.13636363636363635,lure,128
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.3860718724655507,113.4,5,567,28,1,0.0,lure,128
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8765624795278466,70.875,8,567,28,1,0.0,lure,128
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3666916134883627,43.61538461538461,13,567,28,1,0.0,lure,128
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.8574261151053446,27.0,21,567,28,1,0.0,lure,128
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.3865703834404406,113.4,5,567,28,1,0.0,lure,128
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8751841913349652,70.875,8,567,28,1,0.0,lure,128
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3440163816770103,43.61538461538461,13,567,28,1,0.0,lure,128
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.7971032615507614,27.0,21,567,28,1,0.0,lure,128
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,6.340359303727763,1.0,567,567,6,0,1.0,budget,206
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,C,0,0,0.0,567.0,1,567,6,0,0.0,budget,206
0,random_k,ADVERSARIAL,0.02292768959435626,C,0,0,2.560503095502985,43.61538461538461,13,567,6,1,0.0,budget,206
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,C,0,0,3.5234439856557835,16.676470588235293,34,567,6,1,0.0,budget,206
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,C,0,0,0.6926976421393123,283.5,2,567,6,1,0.0,budget,206
0,checkerboard,ADVERSARIAL,0.003527336860670194,C,0,0,0.6930709707288083,283.5,2,567,6,1,0.0,budget,206
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,C,0,0,1.3207345904911372,141.75,4,567,6,1,0.0,budget,206
0,viability_signature,THEORY_INFORMED,0.0582010582010582,C,0,0,2.702864589679713,17.181818181818183,33,567,6,1,0.09090909090909091,budget,206
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4444489283662274,113.4,5,567,6,1,0.0,budget,206
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.9193463097194963,70.875,8,567,6,1,0.0,budget,206
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.369885876096433,43.61538461538461,13,567,6,1,0.0,budget,206
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.793878098532083,27.0,21,567,6,1,0.047619047619047616,budget,206
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4453327098568702,113.4,5,567,6,1,0.0,budget,206
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.925357818236114,70.875,8,567,6,1,0.0,budget,206
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.3397287394639443,43.61538461538461,13,567,6,1,0.0,budget,206
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.827117524063013,27.0,21,567,6,1,0.0,budget,206
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,5.837730447165968,1.0,343,343,11,0,1.0,budget,211
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,C,0,0,0.0,343.0,1,343,11,0,0.0,budget,211
0,random_k,ADVERSARIAL,0.037900874635568516,C,0,0,2.5416602181417267,26.384615384615383,13,343,11,1,0.0,budget,211
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,C,0,0,3.5259755701090882,10.088235294117647,34,343,11,1,0.0,budget,211
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,C,0,0,0.6931429306240484,171.5,2,343,11,1,0.0,budget,211
0,checkerboard,ADVERSARIAL,0.0058309037900874635,C,0,0,0.6929389195380611,171.5,2,343,11,1,0.0,budget,211
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,C,0,0,1.2743672274838602,85.75,4,343,11,1,0.0,budget,211
0,viability_signature,THEORY_INFORMED,0.08454810495626822,C,0,0,2.7402873838159003,11.827586206896552,29,343,11,1,0.034482758620689655,budget,211
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.565970027770447,68.6,5,343,11,1,0.0,budget,211
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.931573416302335,42.875,8,343,11,1,0.0,budget,211
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.365532503578415,26.384615384615383,13,343,11,1,0.0,budget,211
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.7774464926376914,16.333333333333332,21,343,11,1,0.0,budget,211
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.565970027770447,68.6,5,343,11,1,0.0,budget,211
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.929810273461365,42.875,8,343,11,1,0.0,budget,211
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.36506387234219,26.384615384615383,13,343,11,1,0.0,budget,211
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8153276688075395,16.333333333333332,21,343,11,1,0.0,budget,211
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,6.340359303727763,1.0,567,567,10,0,1.0,budget,210
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,C,0,0,0.0,567.0,1,567,10,0,0.0,budget,210
0,random_k,ADVERSARIAL,0.02292768959435626,C,0,0,2.554525759933848,43.61538461538461,13,567,10,1,0.0,budget,210
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,C,0,0,3.5234439856557835,16.676470588235293,34,567,10,1,0.0,budget,210
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,C,0,0,0.6930211989529488,283.5,2,567,10,1,0.0,budget,210
0,checkerboard,ADVERSARIAL,0.003527336860670194,C,0,0,0.6930709707288083,283.5,2,567,10,1,0.0,budget,210
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,C,0,0,1.343915501127914,141.75,4,567,10,1,0.0,budget,210
0,viability_signature,THEORY_INFORMED,0.06525573192239859,C,0,0,2.804852867458029,15.324324324324325,37,567,10,1,0.10810810810810811,budget,210
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4353533424262657,113.4,5,567,10,1,0.0,budget,210
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.876583080376978,70.875,8,567,10,1,0.0,budget,210
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.3685049723486533,43.61538461538461,13,567,10,1,0.0,budget,210
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.808789035648709,27.0,21,567,10,1,0.0,budget,210
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4374164860167047,113.4,5,567,10,1,0.0,budget,210
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.947548794877621,70.875,8,567,10,1,0.0,budget,210
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.3651649457778094,43.61538461538461,13,567,10,1,0.0,budget,210
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.8705419242757904,27.0,21,567,10,1,0.0,budget,210
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,5.837730447165968,1.0,343,343,17,0,1.0,budget,217
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,C,0,0,0.0,343.0,1,343,17,0,0.0,budget,217
0,random_k,ADVERSARIAL,0.037900874635568516,C,0,0,2.5450386719556692,26.384615384615383,13,343,17,1,0.0,budget,217
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,C,0,0,3.5259755701090882,10.088235294117647,34,343,17,1,0.0,budget,217
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,C,0,0,0.6916121702949175,171.5,2,343,17,1,0.0,budget,217
0,checkerboard,ADVERSARIAL,0.0058309037900874635,C,0,0,0.6929389195380611,171.5,2,343,17,1,0.0,budget,217
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,C,0,0,1.3101272231567536,85.75,4,343,17,1,0.0,budget,217
0,viability_signature,THEORY_INFORMED,0.05539358600583091,C,0,0,2.424932092470919,18.05263157894737,19,343,17,1,0.05263157894736842,budget,217
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.553210564949671,68.6,5,343,17,1,0.0,budget,217
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.8793354988286701,42.875,8,343,17,1,0.0,budget,217
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.3823693345035823,26.384615384615383,13,343,17,1,0.0,budget,217
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.836275978437127,16.333333333333332,21,343,17,1,0.047619047619047616,budget,217
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.5531114328796123,68.6,5,343,17,1,0.0,budget,217
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.921351735210726,42.875,8,343,17,1,0.0,budget,217
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.343354382241978,26.384615384615383,13,343,17,1,0.0,budget,217
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8127611083156827,16.333333333333332,21,343,17,1,0.0,budget,217
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,5.837730447165968,1.0,343,343,19,0,1.0,budget,219
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,C,0,0,0.0,343.0,1,343,19,0,0.0,budget,219
0,random_k,ADVERSARIAL,0.037900874635568516,C,0,0,2.5346382499545617,26.384615384615383,13,343,19,1,0.0,budget,219
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,C,0,0,3.5259755701090882,10.088235294117647,34,343,19,1,0.0,budget,219
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,C,0,0,0.6921906413097776,171.5,2,343,19,1,0.0,budget,219
0,checkerboard,ADVERSARIAL,0.0058309037900874635,C,0,0,0.6929389195380611,171.5,2,343,19,1,0.0,budget,219
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,C,0,0,1.314224086942581,85.75,4,343,19,1,0.0,budget,219
0,viability_signature,THEORY_INFORMED,0.0728862973760933,C,0,0,2.5584328684470643,13.72,25,343,19,1,0.08,budget,219
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.4550327969114227,68.6,5,343,19,1,0.0,budget,219
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.9009263047775213,42.875,8,343,19,1,0.0,budget,219
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.392615365783794,26.384615384615383,13,343,19,1,0.0,budget,219
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.8005667639263367,16.333333333333332,21,343,19,1,0.047619047619047616,budget,219
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,C,0,0,1.5513999381272925,68.6,5,343,19,1,0.0,budget,219
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,C,0,0,1.8939598100194392,42.875,8,343,19,1,0.0,budget,219
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,C,0,0,2.3760533320460815,26.384615384615383,13,343,19,1,0.0,budget,219
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,C,0,0,2.859324445737063,16.333333333333332,21,343,19,1,0.0,budget,219
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,6.340359303727763,1.0,567,567,12,0,1.0,budget,212
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,C,0,0,0.0,567.0,1,567,12,0,0.0,budget,212
0,random_k,ADVERSARIAL,0.02292768959435626,C,0,0,2.544968558806468,43.61538461538461,13,567,12,1,0.0,budget,212
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,C,0,0,3.5234439856557835,16.676470588235293,34,567,12,1,0.0,budget,212
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,C,0,0,0.6925856254343976,283.5,2,567,12,1,0.0,budget,212
0,checkerboard,ADVERSARIAL,0.003527336860670194,C,0,0,0.6930709707288083,283.5,2,567,12,1,0.0,budget,212
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,C,0,0,1.3294431993524265,141.75,4,567,12,1,0.0,budget,212
0,viability_signature,THEORY_INFORMED,0.059964726631393295,C,0,0,2.6157467756773545,16.676470588235293,34,567,12,1,0.11764705882352941,budget,212
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.405759685167032,113.4,5,567,12,1,0.0,budget,212
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.9202890572607747,70.875,8,567,12,1,0.0,budget,212
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.328858981953593,43.61538461538461,13,567,12,1,0.0,budget,212
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.775484418676569,27.0,21,567,12,1,0.0,budget,212
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.403590019735769,113.4,5,567,12,1,0.0,budget,212
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.8590255885270768,70.875,8,567,12,1,0.0,budget,212
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.354930725249808,43.61538461538461,13,567,12,1,0.0,budget,212
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.773680320019505,27.0,21,567,12,1,0.0,budget,212
0,identity,DIAGNOSTIC_ONLY,1.0,C,1,1,6.340359303727763,1.0,567,567,14,0,1.0,budget,214
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,C,0,0,0.0,567.0,1,567,14,0,0.0,budget,214
0,random_k,ADVERSARIAL,0.02292768959435626,C,0,0,2.5600545562735384,43.61538461538461,13,567,14,1,0.0,budget,214
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,C,0,0,3.5234439856557835,16.676470588235293,34,567,14,1,0.0,budget,214
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,C,0,0,0.6920129648318738,283.5,2,567,14,1,0.0,budget,214
0,checkerboard,ADVERSARIAL,0.003527336860670194,C,0,0,0.6930709707288083,283.5,2,567,14,1,0.0,budget,214
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,C,0,0,1.3248618001977213,141.75,4,567,14,1,0.0,budget,214
0,viability_signature,THEORY_INFORMED,0.0564373897707231,C,0,0,2.5999306618236058,17.71875,32,567,14,1,0.09375,budget,214
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4385990068015535,113.4,5,567,14,1,0.0,budget,214
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.8782906610541046,70.875,8,567,14,1,0.0,budget,214
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,C,0,0,2.4230367469763836,43.61538461538461,13,567,14,1,0.0,budget,214
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,C,0,0,2.8768226473209526,27.0,21,567,14,1,0.0,budget,214
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,C,0,0,1.4391579355666764,113.4,5,567,14,1,0.0,budget,214
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,C,0,0,1.7600598093609667,70.875,8,567,14,1,0.0,budget,214
