space,rule_id,stratum,classification,stage1_score,relation_asymmetry_priority
q2_radius2,q2r2_s4_0007,S4_neighbor_dependent,chaotic,0.1284751404453082,0.6905538798935316
q2_radius2,q2r2_s4_0009,S4_neighbor_dependent,emitter_or_generator,0.1186047513750843,0.6449133356020209
q2_radius2,q2r2_s4_0010,S4_neighbor_dependent,emitter_or_generator,0.12422659376950762,0.6754821036216977
q2_radius2,q2r2_s4_0011,S4_neighbor_dependent,frozen_order,0.0,0.0
q2_radius2,q2r2_s4_0013,S4_neighbor_dependent,emitter_or_generator,0.1405955926147326,0.7557013103041876
q2_radius2,q2r2_s4_0012,S4_neighbor_dependent,chaotic,0.10187853281551826,0.5348622972814708
q2_radius2,q2r2_s4_0014,S4_neighbor_dependent,emitter_or_generator,0.125214635648896,0.6886804960689281
q2_radius2,q2r2_s4_0016,S4_neighbor_dependent,transported_identity,0.04745871483128712,0.2580567618951237
q2_radius2,q2r2_s4_0017,S4_neighbor_dependent,transported_identity,0.13278262236033947,0.730304422981867
q2_radius2,q2r2_s4_0015,S4_neighbor_dependent,emitter_or_generator,0.1340218844350496,0.7371203643927727
q2_radius2,q2r2_s4_0024,S4_neighbor_dependent,frozen_order,0.0,0.0
q2_radius2,q2r2_s4_0018,S4_neighbor_dependent,emitter_or_generator,0.18821100296898965,0.9881077655871957
q2_radius2,q2r2_s4_0023,S4_neighbor_dependent,transported_identity,0.12196398965793973,0.6403109457041836
q2_radius2,q2r2_s4_0021,S4_neighbor_dependent,transported_identity,0.11089789366671533,0.5891450601044252
q2_radius2,q2r2_s4_0020,S4_neighbor_dependent,transported_identity,0.06672139805828131,0.36279760194190463
q2_radius2,q2r2_s4_0019,S4_neighbor_dependent,chaotic,0.07574817828775925,0.4071464582967059
q2_radius2,q2r2_s4_0025,S4_neighbor_dependent,transported_identity,0.14496717582082586,0.7610776730593357
q2_radius2,q2r2_s4_0022,S4_neighbor_dependent,transported_identity,0.09192582349006265,0.5055920291953445
q2_radius2,q2r2_s4_0026,S4_neighbor_dependent,transported_identity,0.12096702808134492,0.657758215192313
q2_radius2,q2r2_s4_0027,S4_neighbor_dependent,emitter_or_generator,0.17943184050219338,0.9756606327306765
q2_radius2,q2r2_s4_0028,S4_neighbor_dependent,emitter_or_generator,0.14067440005824836,0.7561249003130849
q2_radius2,q2r2_s4_0036,S4_neighbor_dependent,frozen_order,0.0,0.0
q2_radius2,q2r2_s4_0033,S4_neighbor_dependent,transported_identity,0.07074202887308349,0.38023840519282376
q2_radius2,q2r2_s4_0032,S4_neighbor_dependent,transported_identity,0.1016385564436138,0.5463072408844242
q2_radius2,q2r2_s4_0029,S4_neighbor_dependent,emitter_or_generator,0.13748991483498418,0.756194531592413
q2_radius2,q2r2_s4_0030,S4_neighbor_dependent,transported_identity,0.1627169973592437,0.8847736731408876
q2_radius2,q2r2_s4_0039,S4_neighbor_dependent,transported_identity,0.05385572010013445,0.2928404780444811
q2_radius2,q2r2_s4_0031,S4_neighbor_dependent,chaotic,0.01865905716252769,0.09912624117592835
q2_radius2,q2r2_s4_0034,S4_neighbor_dependent,emitter_or_generator,0.16438054012019745,0.904092970661086
q2_radius2,q2r2_s4_0035,S4_neighbor_dependent,emitter_or_generator,0.13992993397299364,0.7521233951048408
q2_radius2,q2r2_s4_0037,S4_neighbor_dependent,emitter_or_generator,0.16411388889748604,0.8718550347678946
q2_radius2,q2r2_s4_0038,S4_neighbor_dependent,transported_identity,0.11040654420191041,0.5934351750852684
q2_radius2,q2r2_s4_0042,S4_neighbor_dependent,transported_identity,0.10981300265132127,0.5627916385880215
q2_radius2,q2r2_s4_0043,S4_neighbor_dependent,transported_identity,0.10967756597763124,0.582662069256166
q2_radius2,q2r2_s4_0040,S4_neighbor_dependent,emitter_or_generator,0.15455741563178552,0.8307461090208471
q2_radius2,q2r2_s4_0044,S4_neighbor_dependent,transported_identity,0.09403819937109935,0.505455321619659
q2_radius2,q2r2_s4_0041,S4_neighbor_dependent,chaotic,0.07696396893463135,0.418491581082058
q2_radius2,q2r2_s4_0045,S4_neighbor_dependent,emitter_or_generator,0.11788803006787045,0.6336481616148036
q2_radius2,q2r2_s4_0046,S4_neighbor_dependent,transported_identity,0.10006284229037792,0.5503456325970786
q2_radius2,q2r2_s5_0001,S5_asymmetric_neighbor_dependent,transported_identity,0.0976238400887225,0.5308296304824286
q2_radius2,q2r2_s4_0048,S4_neighbor_dependent,emitter_or_generator,0.1573317880675615,0.8358251241089205
q2_radius2,q2r2_s4_0049,S4_neighbor_dependent,chaotic,0.0976160799169558,0.5124844195640179
q2_radius2,q2r2_s5_0000,S5_asymmetric_neighbor_dependent,chaotic,0.050244700742264614,0.27320556028606385
q2_radius2,q2r2_s5_0003,S5_asymmetric_neighbor_dependent,transported_identity,0.10372546078045423,0.5380758277986063
q2_radius2,q2r2_s4_0047,S4_neighbor_dependent,chaotic,0.046870495316622844,0.24899950636955887
q2_radius2,q2r2_s5_0005,S5_asymmetric_neighbor_dependent,transported_identity,0.1525134260012507,0.791163397381488
q2_radius2,q2r2_s5_0002,S5_asymmetric_neighbor_dependent,localized_persistence,0.143975819819217,0.7918670090056935
q2_radius2,q2r2_s5_0004,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.13921460155123488,0.7569793959348396
q2_radius2,q2r2_s5_0008,S5_asymmetric_neighbor_dependent,transported_identity,0.12654102152519084,0.6643403630072519
q2_radius2,q2r2_s5_0007,S5_asymmetric_neighbor_dependent,transported_identity,0.1460867310846269,0.7852161795798696
q2_radius2,q2r2_s5_0009,S5_asymmetric_neighbor_dependent,transported_identity,0.07783384367718342,0.40862767930521293
q2_radius2,q2r2_s5_0006,S5_asymmetric_neighbor_dependent,chaotic,0.05302407582004993,0.2883184122715215
q2_radius2,q2r2_s5_0011,S5_asymmetric_neighbor_dependent,transported_identity,0.042208122749333346,0.2242306521058334
q2_radius2,q2r2_s5_0010,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.15925882012272846,0.865969834417336
q2_radius2,q2r2_s5_0012,S5_asymmetric_neighbor_dependent,transported_identity,0.09533335266970014,0.5183751051414945
q2_radius2,q2r2_s5_0013,S5_asymmetric_neighbor_dependent,transported_identity,0.15804949389494935,0.859394123053787
q2_radius2,q2r2_s5_0014,S5_asymmetric_neighbor_dependent,transported_identity,0.09860164768005693,0.5238212533003024
q2_radius2,q2r2_s5_0016,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.1340105759834742,0.7119311849122067
q2_radius2,q2r2_s5_0020,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.058614193756865746,0.3223780656627616
q2_radius2,q2r2_s5_0017,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.16289964641374177,0.8857668273747209
q2_radius2,q2r2_s5_0022,S5_asymmetric_neighbor_dependent,transported_identity,0.07166638906401913,0.38520684121910287
q2_radius2,q2r2_s5_0015,S5_asymmetric_neighbor_dependent,chaotic,0.08015226969039331,0.45085651700846235
q2_radius2,q2r2_s5_0018,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.10747705610030009,0.5709718605328442
q2_radius2,q2r2_s5_0021,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.18301580672151638,0.9722714732080557
q2_radius2,q2r2_s5_0019,S5_asymmetric_neighbor_dependent,chaotic,0.09788562012969702,0.5444887619714397
q2_radius2,q2r2_s5_0025,S5_asymmetric_neighbor_dependent,transported_identity,0.199772003471565,1.073774518659662
q2_radius2,q2r2_s5_0024,S5_asymmetric_neighbor_dependent,transported_identity,0.13763824992681722,0.7484079839770686
q2_radius2,q2r2_s5_0023,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.13753619069638842,0.7564490488301363
q2_radius2,q2r2_s5_0026,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.16664905904357194,0.9165698247396457
q2_radius2,q2r2_s5_0028,S5_asymmetric_neighbor_dependent,transported_identity,0.12433259471226189,0.6682876965784077
q2_radius2,q2r2_s5_0027,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.17696030281181976,0.9401016086877925
q2_radius2,q2r2_s5_0029,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.17682545457380236,0.9504368183341877
q2_radius2,q2r2_s5_0031,S5_asymmetric_neighbor_dependent,transported_identity,0.1387555585229057,0.7544833494682996
q2_radius2,q2r2_s5_0030,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.11541052803250436,0.6275447461767425
q2_radius2,q2r2_s5_0032,S5_asymmetric_neighbor_dependent,transported_identity,0.09544780314575746,0.4951354788186168
q2_radius2,q2r2_s5_0035,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.017067367906753974,0.08960368151045836
q2_radius2,q2r2_s5_0036,S5_asymmetric_neighbor_dependent,transported_identity,0.13553891027122875,0.7031080970319992
q2_radius2,q2r2_s5_0038,S5_asymmetric_neighbor_dependent,transported_identity,0.09624675954753929,0.5052954876245813
q2_radius2,q2r2_s5_0033,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.11198186992559055,0.615900284590748
q2_radius2,q2r2_s5_0037,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.14806558399119701,0.8143607119515835
q2_radius2,q2r2_s5_0039,S5_asymmetric_neighbor_dependent,transported_identity,0.10306276250339276,0.5604037711121981
q2_radius2,q2r2_s5_0034,S5_asymmetric_neighbor_dependent,chaotic,0.10885200556243621,0.5850795298980946
q2_radius2,q2r2_s5_0040,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.1162128377558889,0.6246440029379029
q2_radius2,q2r2_s5_0042,S5_asymmetric_neighbor_dependent,chaotic,0.14163427611276333,0.7524320918490552
q2_radius2,q2r2_s5_0041,S5_asymmetric_neighbor_dependent,transported_identity,0.03075684857852673,0.16531806110958117
q2_radius2,q2r2_s5_0043,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.12089421083189866,0.6649181595754426
q2_radius2,q2r2_s5_0044,S5_asymmetric_neighbor_dependent,transported_identity,0.12445749327595862,0.6534018396987827
q2_radius2,q2r2_s5_0045,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.14582890360745607,0.7838303568900764
q2_radius2,q2r2_s5_0046,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.15865411508809277,0.8527658685984987
q2_radius2,q2r2_s5_0049,S5_asymmetric_neighbor_dependent,emitter_or_generator,0.003442021119230583,0.01785548455600865
q2_radius2,q2r2_s6_0000,S6_relation_rich_nonchaotic_bias,frozen_order,0.0001146528321968488,0.0006019273690334562
q2_radius2,q2r2_s6_0001,S6_relation_rich_nonchaotic_bias,transported_identity,0.08042381376330246,0.4272515106175443
q2_radius2,q2r2_s5_0047,S5_asymmetric_neighbor_dependent,transported_identity,0.15313412019955955,0.8326667785851051
q2_radius2,q2r2_s6_0002,S6_relation_rich_nonchaotic_bias,transported_identity,0.08977436427528415,0.4769263102124471
q2_radius2,q2r2_s5_0048,S5_asymmetric_neighbor_dependent,chaotic,0.04682366352428374,0.24875071247275737
q2_radius2,q2r2_s6_0011,S6_relation_rich_nonchaotic_bias,transported_identity,0.07585959083587644,0.4077453007428359
q2_radius2,q2r2_s6_0003,S6_relation_rich_nonchaotic_bias,frozen_order,0.005255521545141828,0.027919958208565965
q2_radius2,q2r2_s6_0005,S6_relation_rich_nonchaotic_bias,frozen_order,0.0007342665438195339,0.003854899355052553
q2_radius2,q2r2_s6_0009,S6_relation_rich_nonchaotic_bias,transported_identity,0.07516162113021853,0.3945985109336473
q2_radius2,q2r2_s6_0008,S6_relation_rich_nonchaotic_bias,transported_identity,0.035029810963106534,0.179527781185921
q2_radius2,q2r2_s6_0006,S6_relation_rich_nonchaotic_bias,transported_identity,0.11663339586927163,0.6196149155555055
q2_radius2,q2r2_s6_0007,S6_relation_rich_nonchaotic_bias,frozen_order,0.0,0.0
q2_radius2,q2r2_s6_0010,S6_relation_rich_nonchaotic_bias,frozen_order,0.00019757448582996453,0.0010496144559716866
q2_radius2,q2r2_s6_0004,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.007302239945119679,0.03788036971530834
q2_radius2,q2r2_s6_0017,S6_relation_rich_nonchaotic_bias,frozen_order,0.0,0.0
q2_radius2,q2r2_s6_0016,S6_relation_rich_nonchaotic_bias,frozen_order,0.0009777493555882559,0.0051331841168383435
q2_radius2,q2r2_s6_0013,S6_relation_rich_nonchaotic_bias,transported_identity,0.05325859447465244,0.2862649453012569
q2_radius2,q2r2_s6_0014,S6_relation_rich_nonchaotic_bias,transported_identity,0.0860213360106762,0.4569883475567173
q2_radius2,q2r2_s6_0012,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.13020484854495112,0.6917132578950529
q2_radius2,q2r2_s6_0019,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.09633500389340252,0.5057587704403632
q2_radius2,q2r2_s6_0015,S6_relation_rich_nonchaotic_bias,transported_identity,0.015918548664861115,0.08357238049052085
q2_radius2,q2r2_s6_0018,S6_relation_rich_nonchaotic_bias,transported_identity,0.10489405572633054,0.5703614280119222
q2_radius2,q2r2_s6_0029,S6_relation_rich_nonchaotic_bias,mixed,0.016358018352540037,0.0858795963508352
q2_radius2,q2r2_s6_0026,S6_relation_rich_nonchaotic_bias,frozen_order,0.0,0.0
q2_radius2,q2r2_s6_0023,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.014074014746142994,0.07388857741725072
q2_radius2,q2r2_s6_0027,S6_relation_rich_nonchaotic_bias,frozen_order,0.001200453191273325,0.00637740757863954
q2_radius2,q2r2_s6_0021,S6_relation_rich_nonchaotic_bias,transported_identity,0.06189088182965501,0.3326634898343957
q2_radius2,q2r2_s6_0022,S6_relation_rich_nonchaotic_bias,localized_persistence,0.02785636677896607,0.14450490266588648
q2_radius2,q2r2_s6_0020,S6_relation_rich_nonchaotic_bias,frozen_order,0.0017660635364264812,0.00916145459521237
q2_radius2,q2r2_s6_0024,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.013664147056118955,0.07515280880865426
q2_radius2,q2r2_s6_0030,S6_relation_rich_nonchaotic_bias,frozen_order,0.0,0.0
q2_radius2,q2r2_s6_0028,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.022115364172236158,0.11472345164347507
q2_radius2,q2r2_s6_0025,S6_relation_rich_nonchaotic_bias,transported_identity,0.041663442515635765,0.21873307320708776
q2_radius2,q2r2_s6_0032,S6_relation_rich_nonchaotic_bias,transported_identity,0.06985400599807577,0.37109940686477755
q2_radius2,q2r2_s6_0037,S6_relation_rich_nonchaotic_bias,frozen_order,0.0006549619289340617,0.0033566798857870665
q2_radius2,q2r2_s6_0034,S6_relation_rich_nonchaotic_bias,transported_identity,0.06189773344439718,0.32883170892336006
q2_radius2,q2r2_s6_0038,S6_relation_rich_nonchaotic_bias,mixed,0.0,0.0
q2_radius2,q2r2_s6_0033,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.1960174484361045,1.016840513762292
q2_radius2,q2r2_s6_0031,S6_relation_rich_nonchaotic_bias,transported_identity,0.046770206559505804,0.24846672234737457
q2_radius2,q2r2_s6_0040,S6_relation_rich_nonchaotic_bias,mixed,0.13558620708351676,0.7203017251311828
q2_radius2,q2r2_s6_0036,S6_relation_rich_nonchaotic_bias,transported_identity,0.10571082464930694,0.5615887559494431
q2_radius2,q2r2_s6_0035,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.1268174880555251,0.6816439982984474
q2_radius2,q2r2_s6_0039,S6_relation_rich_nonchaotic_bias,transported_identity,0.0882539410706769,0.468849061937971
q2_radius2,q2r2_s6_0043,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.12310348130356195,0.6462932768437003
q2_radius2,q2r2_s6_0041,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.005150177173931374,0.026716544089769003
q2_radius2,q2r2_s6_0048,S6_relation_rich_nonchaotic_bias,transported_identity,0.03350650228572664,0.17381498060720693
q2_radius2,q2r2_s6_0047,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.01272880283872647,0.06682621490331396
q2_radius2,q2r2_s6_0042,S6_relation_rich_nonchaotic_bias,transported_identity,0.020907911734288614,0.11107328108840826
q2_radius2,q2r2_s6_0046,S6_relation_rich_nonchaotic_bias,emitter_or_generator,0.013024995006675722,0.0675671615971303
q2_radius2,q2r2_s6_0045,S6_relation_rich_nonchaotic_bias,transported_identity,0.031109987693811392,0.16916055808509944
q2_radius2,q2r2_s6_0044,S6_relation_rich_nonchaotic_bias,transported_identity,0.055592400671540844,0.30228367865150335
q2_radius2,q2r2_s7_0000,S7_symmetric_control,frozen_order,0.0012865529883185824,0.006432764941592912
q2_radius2,q2r2_s7_0001,S7_symmetric_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s6_0049,S6_relation_rich_nonchaotic_bias,frozen_order,0.0016645685424026841,0.008634949313713924
q2_radius2,q2r2_s7_0003,S7_symmetric_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s7_0008,S7_symmetric_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s7_0010,S7_symmetric_control,emitter_or_generator,0.006865119676140934,0.034325598380704675
q2_radius2,q2r2_s7_0004,S7_symmetric_control,frozen_order,7.716314289368798e-08,3.8581571446843994e-07
q2_radius2,q2r2_s7_0015,S7_symmetric_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s7_0005,S7_symmetric_control,emitter_or_generator,0.17131605214306833,0.8565802607153417
q2_radius2,q2r2_s7_0011,S7_symmetric_control,transported_identity,0.08350729472372215,0.41753647361861074
q2_radius2,q2r2_s7_0013,S7_symmetric_control,frozen_order,0.0011090203013302859,0.005545101506651429
q2_radius2,q2r2_s7_0002,S7_symmetric_control,emitter_or_generator,0.09605134195902479,0.4802567097951239
q2_radius2,q2r2_s7_0007,S7_symmetric_control,emitter_or_generator,0.017610692202428616,0.08805346101214308
q2_radius2,q2r2_s7_0014,S7_symmetric_control,transported_identity,0.05946529543369168,0.2973264771684584
q2_radius2,q2r2_s7_0018,S7_symmetric_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s7_0006,S7_symmetric_control,transported_identity,0.059651960569019696,0.29825980284509845
q2_radius2,q2r2_s7_0009,S7_symmetric_control,emitter_or_generator,0.014845258745547,0.074226293727735
q2_radius2,q2r2_s7_0016,S7_symmetric_control,transported_identity,0.11189211627913345,0.5594605813956672
q2_radius2,q2r2_s7_0012,S7_symmetric_control,emitter_or_generator,0.12298726315439058,0.614936315771953
q2_radius2,q2r2_s7_0017,S7_symmetric_control,transported_identity,0.04324318073771048,0.21621590368855242
q2_radius2,q2r2_s7_0021,S7_symmetric_control,emitter_or_generator,0.005136822521473755,0.025684112607368775
q2_radius2,q2r2_s7_0019,S7_symmetric_control,transported_identity,0.08262528434574867,0.41312642172874336
q2_radius2,q2r2_s7_0022,S7_symmetric_control,frozen_order,0.0010566121353968625,0.005283060676984312
q2_radius2,q2r2_s8_0000,S8_self_only_control,frozen_order,0.0004820547518675802,0.0024705306033213485
q2_radius2,q2r2_s7_0023,S7_symmetric_control,localized_persistence,0.06263761461737177,0.31318807308685886
q2_radius2,q2r2_s8_0002,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0003,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0001,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s7_0020,S7_symmetric_control,chaotic,0.044846427912376856,0.22423213956188429
q2_radius2,q2r2_s8_0004,S8_self_only_control,frozen_order,0.0003708378452796879,0.0019005439570584004
q2_radius2,q2r2_s7_0024,S7_symmetric_control,transported_identity,0.12745448687375488,0.6372724343687743
q2_radius2,q2r2_s8_0005,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0006,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0007,S8_self_only_control,emitter_or_generator,0.014232008359127152,0.07204954231808121
q2_radius2,q2r2_s8_0008,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0010,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0011,S8_self_only_control,frozen_order,0.0003186396026137897,0.0016330279633956723
q2_radius2,q2r2_s8_0009,S8_self_only_control,frozen_order,0.0014188729850512427,0.007271724048387619
q2_radius2,q2r2_s8_0012,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0013,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0014,S8_self_only_control,frozen_order,0.005238650783463787,0.02652066959128542
q2_radius2,q2r2_s8_0018,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0015,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0016,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0020,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0017,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0019,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0021,S8_self_only_control,frozen_order,0.00023165540311075354,0.0011872339409426118
q2_radius2,q2r2_s8_0022,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0023,S8_self_only_control,frozen_order,0.0,0.0
q2_radius2,q2r2_s8_0024,S8_self_only_control,frozen_order,0.0,0.0
ECA_anchor,ECA_0,ECA_anchor,collapse,0.0,0.0
ECA_anchor,ECA_8,ECA_anchor,collapse,0.0,0.0
ECA_anchor,ECA_169,ECA_anchor,transported_identity,0.14539271995144568,0.47252633984219844
ECA_anchor,ECA_225,ECA_anchor,transported_identity,0.14781133977989877,0.480386854284671
ECA_anchor,ECA_73,ECA_anchor,transported_identity,0.07576001488809776,0.2272800446642933
ECA_anchor,ECA_109,ECA_anchor,localized_persistence,0.07026602657618987,0.21079807972856962
ECA_anchor,ECA_145,ECA_anchor,localized_persistence,0.05036403956066003,0.1636831285721451
ECA_anchor,ECA_131,ECA_anchor,localized_persistence,0.05009280481380017,0.16280161564485054
ECA_anchor,ECA_32,ECA_anchor,collapse,0.001095773972601555,0.003287321917804665
ECA_anchor,ECA_62,ECA_anchor,localized_persistence,0.05063174598814463,0.16455317446147005
ECA_anchor,ECA_4,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_64,ECA_anchor,collapse,0.0,0.0
ECA_anchor,ECA_118,ECA_anchor,localized_persistence,0.05210943176204893,0.16935565322665902
ECA_anchor,ECA_36,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_54,ECA_anchor,transported_identity,0.09246335621582377,0.2773900686474713
ECA_anchor,ECA_230,ECA_anchor,transported_identity,0.1315428527360257,0.46039998457608994
ECA_anchor,ECA_12,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_61,ECA_anchor,transported_identity,0.15669407858386172,0.548429275043516
ECA_anchor,ECA_188,ECA_anchor,transported_identity,0.13122864837419387,0.45930026930967854
ECA_anchor,ECA_44,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_51,ECA_anchor,emitter_or_generator,0.0,0.0
ECA_anchor,ECA_72,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_163,ECA_anchor,chaotic,0.024925886718937952,0.08100913183654834
ECA_anchor,ECA_177,ECA_anchor,chaotic,0.025114559113703024,0.08162231711953483
ECA_anchor,ECA_90,ECA_anchor,collapse,0.047752741923548066,0.1432582257706442
ECA_anchor,ECA_68,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_76,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_60,ECA_anchor,localized_persistence,0.12611037433804995,0.31527593584512487
ECA_anchor,ECA_57,ECA_anchor,transported_identity,0.045325393754961744,0.1586388781423661
ECA_anchor,ECA_204,ECA_anchor,frozen_order,0.0,0.0
ECA_anchor,ECA_77,ECA_anchor,frozen_order,0.000472932072109468,0.001418796216328404
ECA_anchor,ECA_240,ECA_anchor,transported_identity,0.08728098752816986,0.21820246882042466
ECA_anchor,ECA_170,ECA_anchor,transported_identity,0.08764580435771575,0.21911451089428938
